  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  0.00000E+00  0.00000E+00  4.00778E-07  0.00000E+00  8.46071E-07  0.00000E+00  1.38182E-06  0.00000E+00  2.05654E-06  0.00000E+00  2.92205E-06  0.00000E+00  4.03339E-06  0.00000E+00  5.44787E-06  0.00000E+00  7.22309E-06  0.00000E+00  9.41379E-06  0.00000E+00  1.20676E-05  0.00000E+00  1.52201E-05  0.00000E+00  1.88891E-05  0.00000E+00  2.30689E-05  0.00000E+00  2.77256E-05  0.00000E+00  3.27928E-05  0.00000E+00  3.81702E-05  0.00000E+00  4.37243E-05  0.00000E+00  4.92919E-05  0.00000E+00  5.46870E-05  0.00000E+00  5.97105E-05  0.00000E+00  6.41617E-05  0.00000E+00  6.78518E-05  0.00000E+00  7.06167E-05  0.00000E+00  7.23294E-05  0.00000E+00  7.29095E-05  0.00000E+00  7.23294E-05  0.00000E+00  7.06167E-05  0.00000E+00  6.78518E-05  0.00000E+00  6.41617E-05  0.00000E+00  5.97105E-05  0.00000E+00  5.46870E-05  0.00000E+00  4.92919E-05  0.00000E+00  4.37243E-05  0.00000E+00  3.81702E-05  0.00000E+00  3.27928E-05  0.00000E+00  2.77256E-05  0.00000E+00  2.30689E-05  0.00000E+00  1.88891E-05  0.00000E+00  1.52201E-05  0.00000E+00  1.20676E-05  0.00000E+00  9.41379E-06  0.00000E+00  7.22309E-06  0.00000E+00  5.44787E-06  0.00000E+00  4.03339E-06  0.00000E+00  2.92205E-06  0.00000E+00  2.05654E-06  0.00000E+00  1.38182E-06  0.00000E+00  8.46071E-07  0.00000E+00  4.00778E-07  0.00000E+00  0.00000E+00
  0.00000E+00  3.94856E-07  0.00000E+00  1.22886E-06  0.00000E+00  2.19717E-06  0.00000E+00  3.39391E-06  0.00000E+00  4.91924E-06  0.00000E+00  6.88000E-06  0.00000E+00  9.38881E-06  0.00000E+00  1.25611E-05  0.00000E+00  1.65100E-05  0.00000E+00  2.13389E-05  0.00000E+00  2.71324E-05  0.00000E+00  3.39452E-05  0.00000E+00  4.17907E-05  0.00000E+00  5.06305E-05  0.00000E+00  6.03652E-05  0.00000E+00  7.08284E-05  0.00000E+00  8.17860E-05  0.00000E+00  9.29402E-05  0.00000E+00  1.03940E-04  0.00000E+00  1.14399E-04  0.00000E+00  1.23913E-04  0.00000E+00  1.32090E-04  0.00000E+00  1.38576E-04  0.00000E+00  1.43075E-04  0.00000E+00  1.45379E-04  0.00000E+00  1.45379E-04  0.00000E+00  1.43075E-04  0.00000E+00  1.38576E-04  0.00000E+00  1.32090E-04  0.00000E+00  1.23913E-04  0.00000E+00  1.14399E-04  0.00000E+00  1.03940E-04  0.00000E+00  9.29402E-05  0.00000E+00  8.17860E-05  0.00000E+00  7.08284E-05  0.00000E+00  6.03652E-05  0.00000E+00  5.06305E-05  0.00000E+00  4.17907E-05  0.00000E+00  3.39452E-05  0.00000E+00  2.71324E-05  0.00000E+00  2.13389E-05  0.00000E+00  1.65100E-05  0.00000E+00  1.25611E-05  0.00000E+00  9.38881E-06  0.00000E+00  6.88000E-06  0.00000E+00  4.91924E-06  0.00000E+00  3.39391E-06  0.00000E+00  2.19717E-06  0.00000E+00  1.22886E-06  0.00000E+00  3.94856E-07  0.00000E+00
  0.00000E+00  0.00000E+00  1.19913E-06  0.00000E+00  2.53144E-06  0.00000E+00  4.13437E-06  0.00000E+00  6.15310E-06  0.00000E+00  8.74263E-06  0.00000E+00  1.20676E-05  0.00000E+00  1.62996E-05  0.00000E+00  2.16107E-05  0.00000E+00  2.81649E-05  0.00000E+00  3.61047E-05  0.00000E+00  4.55363E-05  0.00000E+00  5.65130E-05  0.00000E+00  6.90181E-05  0.00000E+00  8.29497E-05  0.00000E+00  9.81094E-05  0.00000E+00  1.14197E-04  0.00000E+00  1.30814E-04  0.00000E+00  1.47470E-04  0.00000E+00  1.63611E-04  0.00000E+00  1.78640E-04  0.00000E+00  1.91956E-04  0.00000E+00  2.02996E-04  0.00000E+00  2.11268E-04  0.00000E+00  2.16392E-04  0.00000E+00  2.18127E-04  0.00000E+00  2.16392E-04  0.00000E+00  2.11268E-04  0.00000E+00  2.02996E-04  0.00000E+00  1.91956E-04  0.00000E+00  1.78640E-04  0.00000E+00  1.63611E-04  0.00000E+00  1.47470E-04  0.00000E+00  1.30814E-04  0.00000E+00  1.14197E-04  0.00000E+00  9.81094E-05  0.00000E+00  8.29497E-05  0.00000E+00  6.90181E-05  0.00000E+00  5.65130E-05  0.00000E+00  4.55363E-05  0.00000E+00  3.61047E-05  0.00000E+00  2.81649E-05  0.00000E+00  2.16107E-05  0.00000E+00  1.62996E-05  0.00000E+00  1.20676E-05  0.00000E+00  8.74263E-06  0.00000E+00  6.15310E-06  0.00000E+00  4.13437E-06  0.00000E+00  2.53144E-06  0.00000E+00  1.19913E-06  0.00000E+00  0.00000E+00
  0.00000E+00  7.86504E-07  0.00000E+00  2.44772E-06  0.00000E+00  4.37644E-06  0.00000E+00  6.76015E-06  0.00000E+00  9.79829E-06  0.00000E+00  1.37037E-05  0.00000E+00  1.87006E-05  0.00000E+00  2.50189E-05  0.00000E+00  3.28839E-05  0.00000E+00  4.25017E-05  0.00000E+00  5.40405E-05  0.00000E+00  6.76091E-05  0.00000E+00  8.32346E-05  0.00000E+00  1.00840E-04  0.00000E+00  1.20228E-04  0.00000E+00  1.41067E-04  0.00000E+00  1.62890E-04  0.00000E+00  1.85105E-04  0.00000E+00  2.07012E-04  0.00000E+00  2.27841E-04  0.00000E+00  2.46789E-04  0.00000E+00  2.63075E-04  0.00000E+00  2.75991E-04  0.00000E+00  2.84952E-04  0.00000E+00  2.89541E-04  0.00000E+00  2.89541E-04  0.00000E+00  2.84952E-04  0.00000E+00  2.75991E-04  0.00000E+00  2.63075E-04  0.00000E+00  2.46789E-04  0.00000E+00  2.27841E-04  0.00000E+00  2.07012E-04  0.00000E+00  1.85105E-04  0.00000E+00  1.62890E-04  0.00000E+00  1.41067E-04  0.00000E+00  1.20228E-04  0.00000E+00  1.00840E-04  0.00000E+00  8.32346E-05  0.00000E+00  6.76091E-05  0.00000E+00  5.40405E-05  0.00000E+00  4.25017E-05  0.00000E+00  3.28839E-05  0.00000E+00  2.50189E-05  0.00000E+00  1.87006E-05  0.00000E+00  1.37037E-05  0.00000E+00  9.79829E-06  0.00000E+00  6.76015E-06  0.00000E+00  4.37644E-06  0.00000E+00  2.44772E-06  0.00000E+00  7.86504E-07  0.00000E+00
  0.00000E+00  0.00000E+00  1.98748E-06  0.00000E+00  4.19567E-06  0.00000E+00  6.85235E-06  0.00000E+00  1.01981E-05  0.00000E+00  1.44898E-05  0.00000E+00  2.00004E-05  0.00000E+00  2.70139E-05  0.00000E+00  3.58160E-05  0.00000E+00  4.66778E-05  0.00000E+00  5.98358E-05  0.00000E+00  7.54660E-05  0.00000E+00  9.36567E-05  0.00000E+00  1.14380E-04  0.00000E+00  1.37467E-04  0.00000E+00  1.62589E-04  0.00000E+00  1.89249E-04  0.00000E+00  2.16784E-04  0.00000E+00  2.44386E-04  0.00000E+00  2.71133E-04  0.00000E+00  2.96038E-04  0.00000E+00  3.18105E-04  0.00000E+00  3.36399E-04  0.00000E+00  3.50106E-04  0.00000E+00  3.58597E-04  0.00000E+00  3.61473E-04  0.00000E+00  3.58597E-04  0.00000E+00  3.50106E-04  0.00000E+00  3.36399E-04  0.00000E+00  3.18105E-04  0.00000E+00  2.96038E-04  0.00000E+00  2.71133E-04  0.00000E+00  2.44386E-04  0.00000E+00  2.16784E-04  0.00000E+00  1.89249E-04  0.00000E+00  1.62589E-04  0.00000E+00  1.37467E-04  0.00000E+00  1.14380E-04  0.00000E+00  9.36567E-05  0.00000E+00  7.54660E-05  0.00000E+00  5.98358E-05  0.00000E+00  4.66778E-05  0.00000E+00  3.58160E-05  0.00000E+00  2.70139E-05  0.00000E+00  2.00004E-05  0.00000E+00  1.44898E-05  0.00000E+00  1.01981E-05  0.00000E+00  6.85235E-06  0.00000E+00  4.19567E-06  0.00000E+00  1.98748E-06  0.00000E+00  0.00000E+00
  0.00000E+00  1.17136E-06  0.00000E+00  3.64544E-06  0.00000E+00  6.51788E-06  0.00000E+00  1.00678E-05  0.00000E+00  1.45923E-05  0.00000E+00  2.04082E-05  0.00000E+00  2.78495E-05  0.00000E+00  3.72584E-05  0.00000E+00  4.89705E-05  0.00000E+00  6.32924E-05  0.00000E+00  8.04747E-05  0.00000E+00  1.00679E-04  0.00000E+00  1.23947E-04  0.00000E+00  1.50162E-04  0.00000E+00  1.79031E-04  0.00000E+00  2.10061E-04  0.00000E+00  2.42555E-04  0.00000E+00  2.75633E-04  0.00000E+00  3.08253E-04  0.00000E+00  3.39267E-04  0.00000E+00  3.67480E-04  0.00000E+00  3.91730E-04  0.00000E+00  4.10961E-04  0.00000E+00  4.24303E-04  0.00000E+00  4.31136E-04  0.00000E+00  4.31136E-04  0.00000E+00  4.24303E-04  0.00000E+00  4.10961E-04  0.00000E+00  3.91730E-04  0.00000E+00  3.67480E-04  0.00000E+00  3.39267E-04  0.00000E+00  3.08253E-04  0.00000E+00  2.75633E-04  0.00000E+00  2.42555E-04  0.00000E+00  2.10061E-04  0.00000E+00  1.79031E-04  0.00000E+00  1.50162E-04  0.00000E+00  1.23947E-04  0.00000E+00  1.00679E-04  0.00000E+00  8.04747E-05  0.00000E+00  6.32924E-05  0.00000E+00  4.89705E-05  0.00000E+00  3.72584E-05  0.00000E+00  2.78495E-05  0.00000E+00  2.04082E-05  0.00000E+00  1.45923E-05  0.00000E+00  1.00678E-05  0.00000E+00  6.51788E-06  0.00000E+00  3.64544E-06  0.00000E+00  1.17136E-06  0.00000E+00
  0.00000E+00  0.00000E+00  2.75794E-06  0.00000E+00  5.82211E-06  0.00000E+00  9.50854E-06  0.00000E+00  1.41510E-05  0.00000E+00  2.01060E-05  0.00000E+00  2.77519E-05  0.00000E+00  3.74831E-05  0.00000E+00  4.96955E-05  0.00000E+00  6.47657E-05  0.00000E+00  8.30212E-05  0.00000E+00  1.04707E-04  0.00000E+00  1.29944E-04  0.00000E+00  1.58694E-04  0.00000E+00  1.90724E-04  0.00000E+00  2.25577E-04  0.00000E+00  2.62562E-04  0.00000E+00  3.00763E-04  0.00000E+00  3.39055E-04  0.00000E+00  3.76161E-04  0.00000E+00  4.10710E-04  0.00000E+00  4.41324E-04  0.00000E+00  4.66702E-04  0.00000E+00  4.85718E-04  0.00000E+00  4.97497E-04  0.00000E+00  5.01486E-04  0.00000E+00  4.97497E-04  0.00000E+00  4.85718E-04  0.00000E+00  4.66702E-04  0.00000E+00  4.41324E-04  0.00000E+00  4.10710E-04  0.00000E+00  3.76161E-04  0.00000E+00  3.39055E-04  0.00000E+00  3.00763E-04  0.00000E+00  2.62562E-04  0.00000E+00  2.25577E-04  0.00000E+00  1.90724E-04  0.00000E+00  1.58694E-04  0.00000E+00  1.29944E-04  0.00000E+00  1.04707E-04  0.00000E+00  8.30212E-05  0.00000E+00  6.47657E-05  0.00000E+00  4.96955E-05  0.00000E+00  3.74831E-05  0.00000E+00  2.77519E-05  0.00000E+00  2.01060E-05  0.00000E+00  1.41510E-05  0.00000E+00  9.50854E-06  0.00000E+00  5.82211E-06  0.00000E+00  2.75794E-06  0.00000E+00  0.00000E+00
  0.00000E+00  1.54517E-06  0.00000E+00  4.80876E-06  0.00000E+00  8.59775E-06  0.00000E+00  1.32803E-05  0.00000E+00  1.92482E-05  0.00000E+00  2.69192E-05  0.00000E+00  3.67339E-05  0.00000E+00  4.91436E-05  0.00000E+00  6.45905E-05  0.00000E+00  8.34794E-05  0.00000E+00  1.06140E-04  0.00000E+00  1.32787E-04  0.00000E+00  1.63472E-04  0.00000E+00  1.98045E-04  0.00000E+00  2.36117E-04  0.00000E+00  2.77038E-04  0.00000E+00  3.19890E-04  0.00000E+00  3.63511E-04  0.00000E+00  4.06529E-04  0.00000E+00  4.47427E-04  0.00000E+00  4.84633E-04  0.00000E+00  5.16611E-04  0.00000E+00  5.41971E-04  0.00000E+00  5.59566E-04  0.00000E+00  5.68576E-04  0.00000E+00  5.68576E-04  0.00000E+00  5.59566E-04  0.00000E+00  5.41971E-04  0.00000E+00  5.16611E-04  0.00000E+00  4.84633E-04  0.00000E+00  4.47427E-04  0.00000E+00  4.06529E-04  0.00000E+00  3.63511E-04  0.00000E+00  3.19890E-04  0.00000E+00  2.77038E-04  0.00000E+00  2.36117E-04  0.00000E+00  1.98045E-04  0.00000E+00  1.63472E-04  0.00000E+00  1.32787E-04  0.00000E+00  1.06140E-04  0.00000E+00  8.34794E-05  0.00000E+00  6.45905E-05  0.00000E+00  4.91436E-05  0.00000E+00  3.67339E-05  0.00000E+00  2.69192E-05  0.00000E+00  1.92482E-05  0.00000E+00  1.32803E-05  0.00000E+00  8.59775E-06  0.00000E+00  4.80876E-06  0.00000E+00  1.54517E-06  0.00000E+00
  0.00000E+00  0.00000E+00  3.50102E-06  0.00000E+00  7.39073E-06  0.00000E+00  1.20702E-05  0.00000E+00  1.79631E-05  0.00000E+00  2.55217E-05  0.00000E+00  3.52264E-05  0.00000E+00  4.75776E-05  0.00000E+00  6.30778E-05  0.00000E+00  8.22047E-05  0.00000E+00  1.05374E-04  0.00000E+00  1.32896E-04  0.00000E+00  1.64925E-04  0.00000E+00  2.01412E-04  0.00000E+00  2.42061E-04  0.00000E+00  2.86291E-04  0.00000E+00  3.33229E-04  0.00000E+00  3.81706E-04  0.00000E+00  4.30301E-04  0.00000E+00  4.77389E-04  0.00000E+00  5.21233E-04  0.00000E+00  5.60082E-04  0.00000E+00  5.92287E-04  0.00000E+00  6.16418E-04  0.00000E+00  6.31365E-04  0.00000E+00  6.36428E-04  0.00000E+00  6.31365E-04  0.00000E+00  6.16418E-04  0.00000E+00  5.92287E-04  0.00000E+00  5.60082E-04  0.00000E+00  5.21233E-04  0.00000E+00  4.77389E-04  0.00000E+00  4.30301E-04  0.00000E+00  3.81706E-04  0.00000E+00  3.33229E-04  0.00000E+00  2.86291E-04  0.00000E+00  2.42061E-04  0.00000E+00  2.01412E-04  0.00000E+00  1.64925E-04  0.00000E+00  1.32896E-04  0.00000E+00  1.05374E-04  0.00000E+00  8.22047E-05  0.00000E+00  6.30778E-05  0.00000E+00  4.75776E-05  0.00000E+00  3.52264E-05  0.00000E+00  2.55217E-05  0.00000E+00  1.79631E-05  0.00000E+00  1.20702E-05  0.00000E+00  7.39073E-06  0.00000E+00  3.50102E-06  0.00000E+00  0.00000E+00
